,caudalmiddlefrontal-rh,frontalpole-lh,frontalpole-rh,parsorbitalis-rh,parstriangularis-lh,posteriorcingulate-rh,temporalpole-lh,temporalpole-rh
caudalmiddlefrontal-rh,0.4194915254237288,0.05508474576271186,0.11016949152542373,0.0,0.0847457627118644,0.06779661016949153,0.24152542372881355,0.0211864406779661
frontalpole-lh,0.008849557522123894,0.2234513274336283,0.19247787610619468,0.09070796460176991,0.16371681415929204,0.06415929203539823,0.09070796460176991,0.16592920353982302
frontalpole-rh,0.025048169556840076,0.16955684007707128,0.22736030828516376,0.07321772639691715,0.18882466281310212,0.036608863198458574,0.10211946050096339,0.17726396917148363
parsorbitalis-rh,0.022222222222222223,0.10793650793650794,0.07936507936507936,0.2761904761904762,0.09523809523809523,0.24444444444444444,0.02857142857142857,0.14603174603174604
parstriangularis-lh,0.020618556701030927,0.16494845360824742,0.19175257731958764,0.0865979381443299,0.20412371134020618,0.04742268041237113,0.09278350515463918,0.19175257731958764
posteriorcingulate-rh,0.1169811320754717,0.07924528301886792,0.04150943396226415,0.21132075471698114,0.04905660377358491,0.3886792452830189,0.011320754716981131,0.1018867924528302
temporalpole-lh,0.10972568578553615,0.14962593516209477,0.18204488778054864,0.04239401496259352,0.1546134663341646,0.012468827930174564,0.24688279301745636,0.10224438902743142
temporalpole-rh,0.0,0.15610859728506787,0.16515837104072398,0.1334841628959276,0.16063348416289594,0.08823529411764706,0.06334841628959276,0.2330316742081448
