,caudalanteriorcingulate-lh,caudalanteriorcingulate-rh,entorhinal-lh,paracentral-rh,posteriorcingulate-lh,posteriorcingulate-rh,rostralmiddlefrontal-rh,temporalpole-lh
caudalanteriorcingulate-lh,0.19035532994923857,0.1802030456852792,0.01015228426395939,0.19796954314720813,0.18527918781725888,0.16751269035532995,0.005076142131979695,0.06345177664974619
caudalanteriorcingulate-rh,0.14634146341463414,0.1951219512195122,0.024390243902439025,0.18157181571815717,0.14634146341463414,0.2005420054200542,0.03523035230352303,0.07046070460704607
entorhinal-lh,0.007407407407407408,0.02962962962962963,0.5777777777777777,0.022222222222222223,0.022222222222222223,0.037037037037037035,0.2814814814814815,0.022222222222222223
paracentral-rh,0.15324675324675324,0.19480519480519481,0.01818181818181818,0.19480519480519481,0.15324675324675324,0.2,0.023376623376623377,0.06233766233766234
posteriorcingulate-lh,0.1834625322997416,0.18604651162790697,0.012919896640826873,0.19638242894056848,0.1834625322997416,0.17054263565891473,0.0103359173126615,0.056847545219638244
posteriorcingulate-rh,0.14035087719298245,0.19298245614035087,0.029239766081871343,0.1783625730994152,0.14035087719298245,0.20175438596491227,0.043859649122807015,0.07309941520467836
rostralmiddlefrontal-rh,0.0,0.03076923076923077,0.27692307692307694,0.015384615384615385,0.0,0.046153846153846156,0.5615384615384615,0.06923076923076923
temporalpole-lh,0.10606060606060606,0.11616161616161616,0.05555555555555555,0.10606060606060606,0.10101010101010101,0.10606060606060606,0.0707070707070707,0.3383838383838384
