,frontalpole-lh,frontalpole-rh,insula-lh,lateralorbitofrontal-lh,medialorbitofrontal-lh,paracentral-lh,paracentral-rh,parsorbitalis-lh
frontalpole-lh,0.26785714285714285,0.30357142857142855,0.05357142857142857,0.03571428571428571,0.2857142857142857,0.017857142857142856,0.017857142857142856,0.017857142857142856
frontalpole-rh,0.15625,0.3020833333333333,0.10416666666666667,0.07291666666666667,0.20833333333333334,0.052083333333333336,0.052083333333333336,0.052083333333333336
insula-lh,0.004545454545454545,0.022727272727272728,0.18636363636363637,0.2,0.013636363636363636,0.19090909090909092,0.19090909090909092,0.19090909090909092
lateralorbitofrontal-lh,0.0,0.0136986301369863,0.1735159817351598,0.1872146118721461,0.0091324200913242,0.2054794520547945,0.2054794520547945,0.2054794520547945
medialorbitofrontal-lh,0.18309859154929578,0.2676056338028169,0.09859154929577464,0.07042253521126761,0.2535211267605634,0.04225352112676056,0.04225352112676056,0.04225352112676056
paracentral-lh,0.0,0.0049261083743842365,0.1724137931034483,0.18719211822660098,0.0049261083743842365,0.20689655172413793,0.21182266009852216,0.21182266009852216
paracentral-rh,0.0,0.0049261083743842365,0.1724137931034483,0.18719211822660098,0.0049261083743842365,0.20689655172413793,0.21182266009852216,0.21182266009852216
parsorbitalis-lh,0.0,0.0049261083743842365,0.1724137931034483,0.18719211822660098,0.0049261083743842365,0.20689655172413793,0.21182266009852216,0.21182266009852216
