,caudalanteriorcingulate-lh,caudalanteriorcingulate-rh,entorhinal-lh,paracentral-rh,posteriorcingulate-lh,posteriorcingulate-rh,rostralmiddlefrontal-rh,temporalpole-lh
caudalanteriorcingulate-lh,0.1864244741873805,0.18164435946462715,0.0248565965583174,0.1826003824091778,0.18164435946462715,0.16539196940726578,0.0076481835564053535,0.06978967495219886
caudalanteriorcingulate-rh,0.1422963689892051,0.1903827281648675,0.04121687929342493,0.1815505397448479,0.15407262021589793,0.19234543670264967,0.03042198233562316,0.06771344455348381
entorhinal-lh,0.02336448598130841,0.053738317757009345,0.5070093457943925,0.04439252336448598,0.030373831775700934,0.05841121495327103,0.26635514018691586,0.016355140186915886
paracentral-rh,0.14561234329797493,0.1870781099324976,0.033751205400192864,0.1880424300867888,0.15429122468659595,0.19864995178399228,0.027965284474445518,0.06460945033751206
posteriorcingulate-lh,0.16793168880455409,0.18785578747628084,0.024667931688804556,0.19070208728652752,0.1793168880455408,0.17267552182163187,0.012333965844402278,0.06451612903225806
posteriorcingulate-rh,0.1375,0.18020833333333333,0.04791666666666667,0.175,0.14166666666666666,0.2,0.04583333333333333,0.071875
rostralmiddlefrontal-rh,0.0,0.02368421052631579,0.25,0.02368421052631579,0.002631578947368421,0.05,0.6157894736842106,0.034210526315789476
temporalpole-lh,0.11343804537521815,0.11867364746945899,0.04712041884816754,0.11169284467713787,0.1099476439790576,0.1169284467713787,0.034904013961605584,0.3472949389179756
