,caudalmiddlefrontal-rh,parsopercularis-lh,parstriangularis-rh,precentral-rh,superiorfrontal-lh,superiorparietal-lh,superiorparietal-rh,superiortemporal-rh
caudalmiddlefrontal-rh,0.46153846153846156,0.0,0.0,0.0,0.15384615384615385,0.358974358974359,0.0,0.02564102564102564
parsopercularis-lh,0.0,0.3404255319148936,0.0,0.1702127659574468,0.1702127659574468,0.0,0.19148936170212766,0.1276595744680851
parstriangularis-rh,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0
precentral-rh,0.0,0.1702127659574468,0.19148936170212766,0.3617021276595745,0.10638297872340426,0.0,0.1702127659574468,0.0
superiorfrontal-lh,0.16666666666666666,0.16666666666666666,0.0,0.08333333333333333,0.4722222222222222,0.0,0.1111111111111111,0.0
superiorparietal-lh,0.45161290322580644,0.0,0.0,0.0,0.0,0.5161290322580645,0.0,0.03225806451612903
superiorparietal-rh,0.0,0.2631578947368421,0.0,0.21052631578947367,0.15789473684210525,0.0,0.2894736842105263,0.07894736842105263
superiortemporal-rh,0.08108108108108109,0.10810810810810811,0.0,0.0,0.0,0.08108108108108109,0.05405405405405406,0.6756756756756757
