,caudalmiddlefrontal-rh,parsopercularis-lh,parstriangularis-rh,rostralmiddlefrontal-rh,superiorfrontal-lh,superiorfrontal-rh,superiorparietal-rh,superiortemporal-rh
caudalmiddlefrontal-rh,0.46511627906976744,0.0,0.0,0.3953488372093023,0.13953488372093023,0.0,0.0,0.0
parsopercularis-lh,0.0,0.4098360655737705,0.3114754098360656,0.0,0.0,0.0,0.18032786885245902,0.09836065573770492
parstriangularis-rh,0.0,0.24242424242424243,0.3787878787878788,0.0,0.045454545454545456,0.06060606060606061,0.19696969696969696,0.07575757575757576
rostralmiddlefrontal-rh,0.32653061224489793,0.0,0.0,0.5714285714285714,0.10204081632653061,0.0,0.0,0.0
superiorfrontal-lh,0.1,0.0,0.016666666666666666,0.1,0.5,0.2833333333333333,0.0,0.0
superiorfrontal-rh,0.0,0.0,0.04878048780487805,0.0,0.43902439024390244,0.5121951219512195,0.0,0.0
superiorparietal-rh,0.0,0.22033898305084745,0.288135593220339,0.0,0.0,0.0,0.3898305084745763,0.1016949152542373
superiortemporal-rh,0.0,0.13793103448275862,0.13793103448275862,0.0,0.0,0.0,0.06896551724137931,0.6551724137931034
