,caudalmiddlefrontal-rh,parsopercularis-lh,parstriangularis-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh
caudalmiddlefrontal-rh,0.5185185185185185,0.0,0.0,0.18518518518518517,0.0,0.07407407407407407,0.2222222222222222,0.0
parsopercularis-lh,0.0,0.7142857142857143,0.07142857142857142,0.11904761904761904,0.07142857142857142,0.023809523809523808,0.0,0.0
parstriangularis-rh,0.0,0.06779661016949153,0.5084745762711864,0.0847457627118644,0.1864406779661017,0.03389830508474576,0.11864406779661017,0.0
rostralmiddlefrontal-lh,0.1,0.08,0.1,0.48,0.06,0.0,0.18,0.0
rostralmiddlefrontal-rh,0.0,0.08163265306122448,0.2857142857142857,0.08163265306122448,0.2857142857142857,0.04081632653061224,0.22448979591836735,0.0
superiorparietal-rh,0.17391304347826086,0.08695652173913043,0.08695652173913043,0.0,0.08695652173913043,0.4782608695652174,0.08695652173913043,0.0
superiortemporal-lh,0.125,0.0,0.17857142857142858,0.19642857142857142,0.16071428571428573,0.03571428571428571,0.30357142857142855,0.0
superiortemporal-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
