,parsopercularis-lh,parstriangularis-rh,precentral-lh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-rh
parsopercularis-lh,0.21176470588235294,0.10588235294117647,0.11764705882352941,0.10588235294117647,0.10588235294117647,0.12941176470588237,0.11764705882352941,0.10588235294117647
parstriangularis-rh,0.1134020618556701,0.17525773195876287,0.1134020618556701,0.10309278350515463,0.13402061855670103,0.1134020618556701,0.1134020618556701,0.13402061855670103
precentral-lh,0.10752688172043011,0.0967741935483871,0.16129032258064516,0.0967741935483871,0.0967741935483871,0.17204301075268819,0.17204301075268819,0.0967741935483871
rostralmiddlefrontal-lh,0.125,0.11363636363636363,0.125,0.17045454545454544,0.10227272727272728,0.125,0.125,0.11363636363636363
rostralmiddlefrontal-rh,0.09278350515463918,0.12371134020618557,0.09278350515463918,0.08247422680412371,0.26804123711340205,0.09278350515463918,0.09278350515463918,0.15463917525773196
superiortemporal-lh,0.11363636363636363,0.10227272727272728,0.14772727272727273,0.10227272727272728,0.10227272727272728,0.17045454545454544,0.1590909090909091,0.10227272727272728
superiortemporal-rh,0.10416666666666667,0.09375,0.16666666666666666,0.09375,0.09375,0.16666666666666666,0.1875,0.09375
supramarginal-rh,0.11235955056179775,0.11235955056179775,0.11235955056179775,0.10112359550561797,0.14606741573033707,0.11235955056179775,0.11235955056179775,0.19101123595505617
