,parsopercularis-lh,parstriangularis-rh,precentral-rh,rostralmiddlefrontal-lh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-rh
parsopercularis-lh,0.41304347826086957,0.07608695652173914,0.08695652173913043,0.05434782608695652,0.16304347826086957,0.10869565217391304,0.0,0.09782608695652174
parstriangularis-rh,0.07462686567164178,0.2537313432835821,0.13432835820895522,0.11940298507462686,0.1417910447761194,0.11194029850746269,0.007462686567164179,0.15671641791044777
precentral-rh,0.03954802259887006,0.0903954802259887,0.23728813559322035,0.0903954802259887,0.1751412429378531,0.1638418079096045,0.04519774011299435,0.15819209039548024
rostralmiddlefrontal-lh,0.04716981132075472,0.12264150943396226,0.09433962264150944,0.2830188679245283,0.10377358490566038,0.14150943396226415,0.07547169811320754,0.1320754716981132
superiorparietal-rh,0.058823529411764705,0.0855614973262032,0.17647058823529413,0.0962566844919786,0.23529411764705882,0.11229946524064172,0.0427807486631016,0.1925133689839572
superiortemporal-lh,0.04827586206896552,0.09655172413793103,0.1793103448275862,0.13793103448275862,0.12413793103448276,0.2689655172413793,0.020689655172413793,0.12413793103448276
superiortemporal-rh,0.0,0.04918032786885246,0.11475409836065574,0.13114754098360656,0.09836065573770492,0.01639344262295082,0.5901639344262295,0.0
supramarginal-rh,0.049689440993788817,0.10559006211180125,0.16149068322981366,0.09937888198757763,0.19254658385093168,0.11180124223602485,0.012422360248447204,0.2670807453416149
