,parsopercularis-lh,parstriangularis-rh,precentral-lh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-rh
parsopercularis-lh,0.13333333333333333,0.13333333333333333,0.11428571428571428,0.11428571428571428,0.13333333333333333,0.12380952380952381,0.11428571428571428,0.13333333333333333
parstriangularis-rh,0.10526315789473684,0.17293233082706766,0.08270676691729323,0.11278195488721804,0.18045112781954886,0.09022556390977443,0.08270676691729323,0.17293233082706766
precentral-lh,0.1326530612244898,0.12244897959183673,0.12244897959183673,0.12244897959183673,0.12244897959183673,0.1326530612244898,0.12244897959183673,0.12244897959183673
rostralmiddlefrontal-lh,0.12121212121212122,0.13131313131313133,0.1111111111111111,0.1414141414141414,0.13131313131313133,0.12121212121212122,0.1111111111111111,0.13131313131313133
rostralmiddlefrontal-rh,0.09333333333333334,0.16,0.07333333333333333,0.1,0.22,0.08,0.07333333333333333,0.2
superiortemporal-lh,0.1326530612244898,0.12244897959183673,0.12244897959183673,0.12244897959183673,0.12244897959183673,0.1326530612244898,0.12244897959183673,0.12244897959183673
superiortemporal-rh,0.125,0.11538461538461539,0.11538461538461539,0.11538461538461539,0.11538461538461539,0.125,0.17307692307692307,0.11538461538461539
supramarginal-rh,0.09655172413793103,0.14482758620689656,0.07586206896551724,0.10344827586206896,0.1793103448275862,0.08275862068965517,0.07586206896551724,0.2413793103448276
