,caudalanteriorcingulate-rh,frontalpole-lh,frontalpole-rh,medialorbitofrontal-lh,parsorbitalis-lh,parsorbitalis-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
caudalanteriorcingulate-rh,0.41325536062378165,0.08966861598440545,0.0,0.14814814814814814,0.09161793372319688,0.011695906432748537,0.06432748538011696,0.18128654970760233
frontalpole-lh,0.10888888888888888,0.41333333333333333,0.12666666666666668,0.06,0.0,0.02666666666666667,0.14444444444444443,0.12
frontalpole-rh,0.0,0.12886597938144329,0.5670103092783505,0.07731958762886598,0.0,0.13402061855670103,0.08505154639175258,0.007731958762886598
medialorbitofrontal-lh,0.1654501216545012,0.05596107055961071,0.07785888077858881,0.48418491484184917,0.0,0.0,0.07785888077858881,0.1386861313868613
parsorbitalis-lh,0.23857868020304568,0.0,0.0,0.0,0.47715736040609136,0.08629441624365482,0.07106598984771574,0.12690355329949238
parsorbitalis-rh,0.03986710963455149,0.026578073089700997,0.15614617940199335,0.0,0.05647840531561462,0.5780730897009967,0.059800664451827246,0.08305647840531562
rostralanteriorcingulate-lh,0.07106598984771574,0.1649746192893401,0.08629441624365482,0.06598984771573604,0.03553299492385787,0.05583756345177665,0.5203045685279187,0.0
rostralanteriorcingulate-rh,0.2283653846153846,0.12740384615384615,0.016826923076923076,0.15144230769230768,0.06009615384615385,0.05048076923076923,0.0,0.36538461538461536
