,entorhinal-lh,frontalpole-lh,frontalpole-rh,fusiform-lh,lingual-lh,parahippocampal-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
entorhinal-lh,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
frontalpole-lh,0.0,0.6590909090909091,0.0,0.14772727272727273,0.0,0.19318181818181818,0.0,0.0
frontalpole-rh,0.0,0.0,0.47540983606557374,0.0,0.0,0.0,0.39344262295081966,0.13114754098360656
fusiform-lh,0.0,0.05913978494623656,0.0,0.43548387096774194,0.10215053763440861,0.25806451612903225,0.10215053763440861,0.043010752688172046
lingual-lh,0.0,0.0,0.0,0.13286713286713286,0.36363636363636365,0.0,0.36363636363636365,0.13986013986013987
parahippocampal-lh,0.0,0.11904761904761904,0.0,0.42063492063492064,0.0,0.4603174603174603,0.0,0.0
rostralanteriorcingulate-lh,0.0,0.0,0.17670682730923695,0.07630522088353414,0.20080321285140562,0.0,0.3895582329317269,0.1566265060240964
rostralanteriorcingulate-rh,0.018867924528301886,0.0,0.07547169811320754,0.0440251572327044,0.10062893081761007,0.006289308176100629,0.1949685534591195,0.559748427672956
