,F7,FT9,F8,Fp2,AFz,AF8,AF4,F2
F7,0.36666666666666664,0.19444444444444445,0.022222222222222223,0.0,0.06666666666666667,0.0,0.0,0.35
FT9,0.33,0.33,0.0,0.0,0.01,0.0,0.0,0.33
F8,0.26666666666666666,0.0,0.2,0.0,0.26666666666666666,0.0,0.0,0.26666666666666666
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.21875,0.046875,0.0625,0.0,0.328125,0.140625,0.03125,0.171875
AF8,0.029411764705882353,0.0,0.0,0.0,0.16176470588235295,0.6470588235294118,0.16176470588235295,0.0
AF4,0.0,0.0,0.0,0.0,0.14814814814814814,0.4444444444444444,0.4074074074074074,0.0
F2,0.3588235294117647,0.20588235294117646,0.023529411764705882,0.0,0.052941176470588235,0.0,0.0,0.3588235294117647
