,F7,FT9,F8,Fp2,AFz,AF8,AF4,F2
F7,0.3333333333333333,0.0,0.0,0.31666666666666665,0.0,0.0,0.0,0.35
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.5882352941176471,0.0,0.35294117647058826,0.058823529411764705,0.0,0.0
Fp2,0.28378378378378377,0.0,0.0,0.35135135135135137,0.0,0.0,0.0,0.36486486486486486
AFz,0.0,0.0,0.48214285714285715,0.0,0.5178571428571429,0.0,0.0,0.0
AF8,0.0,0.0,0.125,0.125,0.0,0.4375,0.0,0.3125
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F2,0.22826086956521738,0.0,0.0,0.29347826086956524,0.0,0.03260869565217391,0.0,0.44565217391304346
