,T7,TP10,FT10,Fp2,AF7,C6,FT8,AF8
T7,0.22857142857142856,0.0,0.0,0.2571428571428571,0.05714285714285714,0.0,0.2,0.2571428571428571
TP10,0.0,0.4444444444444444,0.3055555555555556,0.013888888888888888,0.2361111111111111,0.0,0.0,0.0
FT10,0.0,0.3333333333333333,0.5833333333333334,0.0,0.08333333333333333,0.0,0.0,0.0
Fp2,0.08421052631578947,0.031578947368421054,0.0,0.3894736842105263,0.07368421052631578,0.0,0.07368421052631578,0.3473684210526316
AF7,0.0,0.34545454545454546,0.12727272727272726,0.09090909090909091,0.38181818181818183,0.0,0.0,0.05454545454545454
C6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT8,0.25,0.0,0.0,0.25,0.03125,0.0,0.21875,0.25
AF8,0.08602150537634409,0.010752688172043012,0.0,0.3870967741935484,0.053763440860215055,0.0,0.07526881720430108,0.3870967741935484
