,frontalpole-lh,frontalpole-rh,insula-rh,isthmuscingulate-rh,paracentral-rh,parahippocampal-rh,pericalcarine-lh,rostralanteriorcingulate-rh
frontalpole-lh,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
frontalpole-rh,0.0,0.38961038961038963,0.17482517482517482,0.06593406593406594,0.09490509490509491,0.13286713286713286,0.052947052947052944,0.08891108891108891
insula-rh,0.0,0.1590493601462523,0.4323583180987203,0.06581352833638025,0.0923217550274223,0.236745886654479,0.013711151736745886,0.0
isthmuscingulate-rh,0.0,0.192090395480226,0.2033898305084746,0.20056497175141244,0.2033898305084746,0.15819209039548024,0.0423728813559322,0.0
paracentral-rh,0.0,0.09895833333333333,0.103125,0.07395833333333333,0.65,0.058333333333333334,0.015625,0.0
parahippocampal-rh,0.0,0.14699570815450644,0.2843347639484979,0.06223175965665236,0.06223175965665236,0.4281115879828326,0.016094420600858368,0.0
pericalcarine-lh,0.0,0.17207792207792208,0.048701298701298704,0.048701298701298704,0.048701298701298704,0.048701298701298704,0.6331168831168831,0.0
rostralanteriorcingulate-rh,0.0,0.21291866028708134,0.0,0.0,0.0,0.0,0.0,0.7870813397129187
