,frontalpole-lh,frontalpole-rh,lateralorbitofrontal-lh,parsopercularis-lh,parstriangularis-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,rostralmiddlefrontal-lh
frontalpole-lh,0.16901408450704225,0.18309859154929578,0.11267605633802817,0.04225352112676056,0.07042253521126761,0.18309859154929578,0.15492957746478872,0.08450704225352113
frontalpole-rh,0.15492957746478872,0.16901408450704225,0.1267605633802817,0.028169014084507043,0.08450704225352113,0.16901408450704225,0.16901408450704225,0.09859154929577464
lateralorbitofrontal-lh,0.10606060606060606,0.12121212121212122,0.21212121212121213,0.0,0.18181818181818182,0.12121212121212122,0.13636363636363635,0.12121212121212122
parsopercularis-lh,0.19230769230769232,0.15384615384615385,0.0,0.4230769230769231,0.0,0.15384615384615385,0.07692307692307693,0.0
parstriangularis-lh,0.0851063829787234,0.0851063829787234,0.23404255319148937,0.0,0.3191489361702128,0.0851063829787234,0.10638297872340426,0.0851063829787234
rostralanteriorcingulate-lh,0.15492957746478872,0.16901408450704225,0.1267605633802817,0.028169014084507043,0.08450704225352113,0.16901408450704225,0.16901408450704225,0.09859154929577464
rostralanteriorcingulate-rh,0.12698412698412698,0.14285714285714285,0.15873015873015872,0.0,0.1111111111111111,0.14285714285714285,0.1746031746031746,0.14285714285714285
rostralmiddlefrontal-lh,0.08695652173913043,0.10869565217391304,0.21739130434782608,0.0,0.13043478260869565,0.10869565217391304,0.15217391304347827,0.1956521739130435
