,entorhinal-rh,frontalpole-lh,fusiform-rh,inferiorparietal-rh,parahippocampal-rh,parsorbitalis-rh,precuneus-rh,temporalpole-rh
entorhinal-rh,0.7777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222
frontalpole-lh,0.0,0.2727272727272727,0.15151515151515152,0.12121212121212122,0.15151515151515152,0.0,0.0,0.30303030303030304
fusiform-rh,0.0,0.15625,0.34375,0.0,0.34375,0.0,0.0,0.15625
inferiorparietal-rh,0.0,0.20833333333333334,0.0,0.5833333333333334,0.0,0.0,0.0,0.20833333333333334
parahippocampal-rh,0.0,0.16666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.16666666666666666
parsorbitalis-rh,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
precuneus-rh,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
temporalpole-rh,0.14634146341463414,0.1951219512195122,0.12195121951219512,0.07317073170731707,0.12195121951219512,0.0,0.0,0.34146341463414637
