,caudalmiddlefrontal-lh,inferiorparietal-rh,postcentral-lh,postcentral-rh,rostralmiddlefrontal-lh,superiorfrontal-lh,superiorparietal-lh,superiorparietal-rh
caudalmiddlefrontal-lh,0.14545454545454545,0.0,0.16363636363636364,0.16363636363636364,0.03636363636363636,0.16363636363636364,0.16363636363636364,0.16363636363636364
inferiorparietal-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
postcentral-lh,0.08888888888888889,0.0,0.2222222222222222,0.14444444444444443,0.022222222222222223,0.18888888888888888,0.13333333333333333,0.2
postcentral-rh,0.1038961038961039,0.0,0.18181818181818182,0.16883116883116883,0.025974025974025976,0.18181818181818182,0.15584415584415584,0.18181818181818182
rostralmiddlefrontal-lh,0.15,0.0,0.15,0.15,0.1,0.15,0.15,0.15
superiorfrontal-lh,0.09090909090909091,0.0,0.20454545454545456,0.14772727272727273,0.022727272727272728,0.19318181818181818,0.13636363636363635,0.20454545454545456
superiorparietal-lh,0.10810810810810811,0.0,0.17567567567567569,0.17567567567567569,0.02702702702702703,0.17567567567567569,0.16216216216216217,0.17567567567567569
superiorparietal-rh,0.0898876404494382,0.0,0.21348314606741572,0.14606741573033707,0.02247191011235955,0.19101123595505617,0.1348314606741573,0.20224719101123595
