,caudalmiddlefrontal-lh,inferiorparietal-rh,postcentral-lh,postcentral-rh,rostralmiddlefrontal-lh,superiorfrontal-lh,superiorparietal-lh,superiorparietal-rh
caudalmiddlefrontal-lh,0.14285714285714285,0.11764705882352941,0.1134453781512605,0.15546218487394958,0.12184873949579832,0.037815126050420166,0.15546218487394958,0.15546218487394958
inferiorparietal-rh,0.10077519379844961,0.2364341085271318,0.06976744186046512,0.16279069767441862,0.12015503875968993,0.0,0.1511627906976744,0.15891472868217055
postcentral-lh,0.12280701754385964,0.08771929824561403,0.16666666666666666,0.14473684210526316,0.09649122807017543,0.07456140350877193,0.14035087719298245,0.16666666666666666
postcentral-rh,0.10967741935483871,0.13870967741935483,0.1032258064516129,0.1774193548387097,0.1064516129032258,0.04516129032258064,0.15161290322580645,0.16774193548387098
rostralmiddlefrontal-lh,0.13063063063063063,0.15315315315315314,0.0945945945945946,0.16216216216216217,0.14864864864864866,0.013513513513513514,0.14864864864864866,0.14864864864864866
superiorfrontal-lh,0.09090909090909091,0.0,0.20454545454545456,0.14772727272727273,0.022727272727272728,0.19318181818181818,0.13636363636363635,0.20454545454545456
superiorparietal-lh,0.1118421052631579,0.13157894736842105,0.10197368421052631,0.15789473684210525,0.09868421052631579,0.04276315789473684,0.18421052631578946,0.17105263157894737
superiorparietal-rh,0.10559006211180125,0.13354037267080746,0.11490683229813664,0.15838509316770186,0.09316770186335403,0.052795031055900624,0.15838509316770186,0.18322981366459629
