,cuneus-lh,frontalpole-rh,isthmuscingulate-rh,lateraloccipital-rh,lingual-rh,pericalcarine-lh,pericalcarine-rh,rostralanteriorcingulate-lh
cuneus-lh,0.12369597615499255,0.12518628912071536,0.12518628912071536,0.12518628912071536,0.12518628912071536,0.12518628912071536,0.12518628912071536,0.12518628912071536
frontalpole-rh,0.12351190476190477,0.125,0.12648809523809523,0.125,0.125,0.125,0.125,0.125
isthmuscingulate-rh,0.12352941176470589,0.125,0.1264705882352941,0.125,0.125,0.125,0.125,0.125
lateraloccipital-rh,0.12351190476190477,0.125,0.12648809523809523,0.125,0.125,0.125,0.125,0.125
lingual-rh,0.12351190476190477,0.125,0.12648809523809523,0.125,0.125,0.125,0.125,0.125
pericalcarine-lh,0.12352941176470589,0.125,0.1264705882352941,0.125,0.125,0.125,0.125,0.125
pericalcarine-rh,0.12351190476190477,0.125,0.12648809523809523,0.125,0.125,0.125,0.125,0.125
rostralanteriorcingulate-lh,0.12351190476190477,0.125,0.12648809523809523,0.125,0.125,0.125,0.125,0.125
