,Fp1,Fz,P3,P8,AF7,AFz,TP8,AF8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Fz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P3,0.0,0.0,0.34532374100719426,0.0,0.35251798561151076,0.0,0.302158273381295,0.0
P8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.3333333333333333,0.0,0.38095238095238093,0.0,0.2857142857142857,0.0
AFz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP8,0.0,0.0,0.336,0.0,0.336,0.0,0.328,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
