,Fp1,Fz,P3,P8,AF7,AFz,TP8,AF8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fz,0.0,0.43256997455470736,0.38676844783715014,0.1806615776081425,0.0,0.0,0.0,0.0
P3,0.0,0.3759036144578313,0.44819277108433736,0.1710843373493976,0.0,0.004819277108433735,0.0,0.0
P8,0.0,0.3380952380952381,0.32857142857142857,0.3333333333333333,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.0,0.0,0.016129032258064516,0.0,0.0,0.7096774193548387,0.23387096774193547,0.04032258064516129
TP8,0.0,0.0,0.015625,0.0,0.0,0.4609375,0.4453125,0.078125
AF8,0.0,0.0,0.0,0.0,0.0,0.34375,0.34375,0.3125
