,Fp1,Fz,P3,P8,CP3,P1,P5,PO3
Fp1,0.8507751937984496,0.05426356589147287,0.0,0.09496124031007752,0.0,0.0,0.0,0.0
Fz,0.042492917847025496,0.9575070821529745,0.0,0.0,0.0,0.0,0.0,0.0
P3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
P8,0.07715582450832073,0.0,0.0,0.5476550680786687,0.09379727685325265,0.09379727685325265,0.09379727685325265,0.09379727685325265
CP3,0.0,0.0,0.0,0.08567415730337079,0.22752808988764045,0.22893258426966293,0.22893258426966293,0.22893258426966293
P1,0.0,0.0,0.0,0.08555399719495091,0.22720897615708274,0.2300140252454418,0.22861150070126227,0.22861150070126227
P5,0.0,0.0,0.0,0.08603667136812412,0.22708039492242596,0.229901269393512,0.22849083215796898,0.22849083215796898
PO3,0.0,0.0,0.0,0.08555399719495091,0.22720897615708274,0.2300140252454418,0.22861150070126227,0.22861150070126227
