,Fp1,Fz,P3,P8,AF7,AFz,TP8,AF8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fz,0.0,0.8255813953488372,0.0,0.046511627906976744,0.0,0.0,0.0,0.12790697674418605
P3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P8,0.0,0.35714285714285715,0.0,0.2857142857142857,0.0,0.0,0.0,0.35714285714285715
AF7,0.0,0.0,0.0,0.0,0.328,0.336,0.336,0.0
AFz,0.0,0.0,0.0,0.0,0.26582278481012656,0.43037974683544306,0.3037974683544304,0.0
TP8,0.0,0.0,0.0,0.0,0.30656934306569344,0.35036496350364965,0.34306569343065696,0.0
AF8,0.0,0.35714285714285715,0.0,0.14285714285714285,0.0,0.0,0.0,0.5
