,Fp1,Fz,P3,P8,AF7,AFz,TP8,AF8
Fp1,0.702247191011236,0.0,0.0,0.2640449438202247,0.0,0.0,0.0,0.033707865168539325
Fz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P8,0.48,0.0,0.0,0.46,0.0,0.0,0.0,0.06
AF7,0.0,0.0,0.0,0.0,0.6949152542372882,0.0,0.3050847457627119,0.0
AFz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP8,0.0,0.0,0.0,0.0,0.5034965034965035,0.0,0.4965034965034965,0.0
AF8,0.35,0.0,0.0,0.35,0.0,0.0,0.0,0.3
