,Fz,P3,P8,AFz,CP3,P1,P5,PO3
Fz,0.7658402203856749,0.048668503213957756,0.0,0.0,0.047750229568411386,0.047750229568411386,0.04591368227731864,0.0440771349862259
P3,0.11302681992337164,0.814176245210728,0.0,0.07279693486590039,0.0,0.0,0.0,0.0
P8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
AFz,0.0,0.03796376186367558,0.0,0.7402933563416738,0.054357204486626405,0.054357204486626405,0.056082830025884385,0.056945642795513375
CP3,0.02612152186257808,0.0,0.0,0.0380465644520159,0.2339579784213515,0.2345258375922771,0.23339011925042588,0.2339579784213515
P1,0.02618099032441662,0.0,0.0,0.03813318155947638,0.23392145702902675,0.23449060899260102,0.2333523050654525,0.23392145702902675
P5,0.025099828864803195,0.0,0.0,0.039361095265259556,0.2316029663434113,0.23103251568739305,0.23730747290359383,0.23559612093553908
PO3,0.024041213508872353,0.0,0.0,0.04006868918145392,0.23239839725243275,0.2318259874069834,0.2358328563251288,0.2358328563251288
