,Fz,P3,P8,FC2,C2,FC4,F2,FCz
Fz,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P3,0.0,0.6825396825396826,0.18437118437118438,0.1330891330891331,0.0,0.0,0.0,0.0
P8,0.0,0.20244565217391305,0.5896739130434783,0.19157608695652173,0.004076086956521739,0.004076086956521739,0.004076086956521739,0.004076086956521739
FC2,0.0,0.24168514412416853,0.3215077605321508,0.43680709534368073,0.0,0.0,0.0,0.0
C2,0.0,0.0,0.001314060446780552,0.0,0.24967148488830487,0.24967148488830487,0.24967148488830487,0.24967148488830487
FC4,0.0,0.0,0.001314060446780552,0.0,0.24967148488830487,0.24967148488830487,0.24967148488830487,0.24967148488830487
F2,0.0,0.0,0.001314060446780552,0.0,0.24967148488830487,0.24967148488830487,0.24967148488830487,0.24967148488830487
FCz,0.0,0.0,0.001314060446780552,0.0,0.24967148488830487,0.24967148488830487,0.24967148488830487,0.24967148488830487
