,postcentral-lh,postcentral-rh,precentral-lh,precentral-rh,rostralmiddlefrontal-lh,superiortemporal-lh,superiortemporal-rh,supramarginal-rh
postcentral-lh,0.15,0.10833333333333334,0.14166666666666666,0.11666666666666667,0.08333333333333333,0.1,0.15,0.15
postcentral-rh,0.15,0.13,0.15,0.12,0.07,0.1,0.13,0.15
precentral-lh,0.14754098360655737,0.11475409836065574,0.1557377049180328,0.13114754098360656,0.06557377049180328,0.11475409836065574,0.13934426229508196,0.13114754098360656
precentral-rh,0.14,0.12,0.15,0.15,0.05,0.12,0.14,0.13
rostralmiddlefrontal-lh,0.1509433962264151,0.09433962264150944,0.11320754716981132,0.05660377358490566,0.20754716981132076,0.018867924528301886,0.18867924528301888,0.16981132075471697
superiortemporal-lh,0.125,0.10416666666666667,0.15625,0.14583333333333334,0.03125,0.21875,0.11458333333333333,0.10416666666666667
superiortemporal-rh,0.13861386138613863,0.0891089108910891,0.12871287128712872,0.10891089108910891,0.09900990099009901,0.07920792079207921,0.21782178217821782,0.13861386138613863
supramarginal-rh,0.15178571428571427,0.10714285714285714,0.13392857142857142,0.10714285714285714,0.09821428571428571,0.08928571428571429,0.16071428571428573,0.15178571428571427
