,parstriangularis-rh,postcentral-rh,rostralmiddlefrontal-rh,superiorfrontal-lh,superiorfrontal-rh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh
parstriangularis-rh,0.12195121951219512,0.14634146341463414,0.14634146341463414,0.14634146341463414,0.14634146341463414,0.14634146341463414,0.0,0.14634146341463414
postcentral-rh,0.10714285714285714,0.14285714285714285,0.16071428571428573,0.14285714285714285,0.16071428571428573,0.16071428571428573,0.0,0.125
rostralmiddlefrontal-rh,0.10344827586206896,0.13793103448275862,0.15517241379310345,0.15517241379310345,0.1724137931034483,0.15517241379310345,0.0,0.1206896551724138
superiorfrontal-lh,0.10416666666666667,0.125,0.14583333333333334,0.1875,0.16666666666666666,0.14583333333333334,0.0,0.125
superiorfrontal-rh,0.10909090909090909,0.12727272727272726,0.14545454545454545,0.18181818181818182,0.16363636363636364,0.14545454545454545,0.0,0.12727272727272726
superiorparietal-rh,0.10344827586206896,0.13793103448275862,0.15517241379310345,0.15517241379310345,0.1724137931034483,0.15517241379310345,0.0,0.1206896551724138
superiortemporal-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
superiortemporal-rh,0.1111111111111111,0.13333333333333333,0.15555555555555556,0.15555555555555556,0.15555555555555556,0.15555555555555556,0.0,0.13333333333333333
