,caudalmiddlefrontal-lh,postcentral-lh,postcentral-rh,precentral-rh,superiorfrontal-lh,superiortemporal-lh,superiortemporal-rh,supramarginal-rh
caudalmiddlefrontal-lh,0.19469026548672566,0.19469026548672566,0.09734513274336283,0.08849557522123894,0.19469026548672566,0.0,0.13274336283185842,0.09734513274336283
postcentral-lh,0.14375,0.1875,0.13125,0.10625,0.15,0.01875,0.1375,0.125
postcentral-rh,0.09774436090225563,0.15789473684210525,0.16541353383458646,0.13533834586466165,0.12030075187969924,0.03007518796992481,0.14285714285714285,0.15037593984962405
precentral-rh,0.10317460317460317,0.15873015873015872,0.15873015873015872,0.15873015873015872,0.09523809523809523,0.031746031746031744,0.15079365079365079,0.14285714285714285
superiorfrontal-lh,0.17543859649122806,0.18421052631578946,0.10526315789473684,0.08771929824561403,0.20175438596491227,0.0,0.14035087719298245,0.10526315789473684
superiortemporal-lh,0.0,0.10256410256410256,0.10256410256410256,0.07692307692307693,0.0,0.5641025641025641,0.05128205128205128,0.10256410256410256
superiortemporal-rh,0.11486486486486487,0.16216216216216217,0.14189189189189189,0.12837837837837837,0.12837837837837837,0.02702702702702703,0.16891891891891891,0.12837837837837837
supramarginal-rh,0.10077519379844961,0.15503875968992248,0.16279069767441862,0.13178294573643412,0.12403100775193798,0.015503875968992248,0.13953488372093023,0.17054263565891473
