,parstriangularis-rh,postcentral-rh,rostralmiddlefrontal-rh,superiorfrontal-lh,superiorfrontal-rh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh
parstriangularis-rh,0.1875,0.125,0.125,0.1,0.125,0.125,0.1125,0.1
postcentral-rh,0.1095890410958904,0.1232876712328767,0.1232876712328767,0.1232876712328767,0.136986301369863,0.136986301369863,0.136986301369863,0.1095890410958904
rostralmiddlefrontal-rh,0.1095890410958904,0.1232876712328767,0.1232876712328767,0.1232876712328767,0.136986301369863,0.136986301369863,0.136986301369863,0.1095890410958904
superiorfrontal-lh,0.1016949152542373,0.11864406779661017,0.11864406779661017,0.15254237288135594,0.13559322033898305,0.13559322033898305,0.13559322033898305,0.1016949152542373
superiorfrontal-rh,0.10810810810810811,0.12162162162162163,0.12162162162162163,0.13513513513513514,0.13513513513513514,0.13513513513513514,0.13513513513513514,0.10810810810810811
superiorparietal-rh,0.10810810810810811,0.12162162162162163,0.12162162162162163,0.13513513513513514,0.13513513513513514,0.13513513513513514,0.13513513513513514,0.10810810810810811
superiortemporal-lh,0.1044776119402985,0.11940298507462686,0.11940298507462686,0.14925373134328357,0.13432835820895522,0.13432835820895522,0.13432835820895522,0.1044776119402985
superiortemporal-rh,0.11290322580645161,0.12903225806451613,0.12903225806451613,0.12903225806451613,0.12903225806451613,0.12903225806451613,0.12903225806451613,0.11290322580645161
