,parstriangularis-rh,postcentral-rh,rostralmiddlefrontal-rh,superiorfrontal-lh,superiorfrontal-rh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh
parstriangularis-rh,0.1652892561983471,0.1322314049586777,0.1322314049586777,0.11570247933884298,0.1322314049586777,0.1322314049586777,0.0743801652892562,0.11570247933884298
postcentral-rh,0.1044776119402985,0.16417910447761194,0.13432835820895522,0.12686567164179105,0.1417910447761194,0.1417910447761194,0.07462686567164178,0.11194029850746269
rostralmiddlefrontal-rh,0.10687022900763359,0.1297709923664122,0.13740458015267176,0.13740458015267176,0.15267175572519084,0.1450381679389313,0.07633587786259542,0.11450381679389313
superiorfrontal-lh,0.08943089430894309,0.10569105691056911,0.11382113821138211,0.21138211382113822,0.1951219512195122,0.12195121951219512,0.06504065040650407,0.0975609756097561
superiorfrontal-rh,0.0979020979020979,0.11188811188811189,0.11888111888111888,0.1888111888111888,0.18181818181818182,0.1258741258741259,0.06993006993006994,0.1048951048951049
superiorparietal-rh,0.10606060606060606,0.12878787878787878,0.13636363636363635,0.14393939393939395,0.15151515151515152,0.14393939393939395,0.07575757575757576,0.11363636363636363
superiortemporal-lh,0.07777777777777778,0.08888888888888889,0.08888888888888889,0.1111111111111111,0.1,0.1,0.28888888888888886,0.14444444444444443
superiortemporal-rh,0.09302325581395349,0.10852713178294573,0.11627906976744186,0.11627906976744186,0.11627906976744186,0.11627906976744186,0.10852713178294573,0.2248062015503876
