,Fp1,TP9,TP10,Fp2,AF7,F1,P1,AF8
Fp1,0.5560538116591929,0.0,0.0,0.4439461883408072,0.0,0.0,0.0,0.0
TP9,0.0,0.7397769516728625,0.26022304832713755,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.5035971223021583,0.49640287769784175,0.0,0.0,0.0,0.0,0.0
Fp2,0.48792270531400966,0.0,0.0,0.5120772946859904,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
F1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
