,Fp1,F3,F7,P8,TP10,F4,Fp2,C6
Fp1,0.49586776859504134,0.0,0.0,0.0,0.0,0.0,0.5041322314049587,0.0
F3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.33152173913043476,0.0,0.0,0.0,0.0,0.0,0.6684782608695652,0.0
C6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
