,Fp1,F7,TP9,TP10,FT10,Fp2,AF7,AF8
Fp1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F7,0.0,0.6078431372549019,0.0,0.33725490196078434,0.054901960784313725,0.0,0.0,0.0
TP9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.5029239766081871,0.0,0.49707602339181284,0.0,0.0,0.0,0.0
FT10,0.0,0.042666666666666665,0.0,0.0,0.9573333333333334,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
