,Fp1,F7,TP9,TP10,FT10,Fp2,AF7,AF8
Fp1,0.7214700193423598,0.0,0.0,0.0,0.0,0.27852998065764023,0.0,0.0
F7,0.0,0.7561728395061729,0.0,0.0,0.0,0.0,0.24382716049382716,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.5034965034965035,0.0,0.0,0.0,0.0,0.4965034965034965,0.0,0.0
AF7,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
