,Fp1,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,Fp2,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,F2,FCz
Fp1,-0.27758386526596945,0.0,0.0,0.0001451473901623477,0.014224507124727302,0.013053077126220348,0.002175512854370058,0.002175512854370058,0.0,0.029548688107504353,0.009036745702767933,0.005857149992534772,0.00987983924501572,0.0,0.0010040828558631038,0.0,0.0036816371381647134,0.0,0.05087353136373059,0.03229799853026317,0.01405715998208345,0.0026775542823016096,0.01974696283197437,0.06141640135029317,0.03263269281555087,0.09043210673178977,0.017236755692316613,0.017236755692316613,0.010160317311364339,0.09591805670911645,0.09956061873855468,-0.34326898675566303,-0.3891020851422933,0.0,-0.31794331434785544,0.0,0.1175083209899732,0.023930641398070638,0.006359191420466323,0.0,0.008367357132192532,0.012718382840932647,0.028951055677386157,0.07396743704858197,0.03381934190782701,0.0,0.04233882708889421,0.06208578992086858,0.0033469428528770124,0.0,0.05924088849592312,0.044179645657976566,0.005522455707247071,0.0,0.01338777141150805,0.025604112824509143,0.0036816371381647134,0.01840818569082357,0.029453097105317707,-0.004846644541547753,0.06325721991937554,0.02158778140105673
Fz,0.0,0.08970171906779578,-0.01606569674096124,0.05365824455509633,0.04283638523071314,0.07547586262624238,-0.01500951622378906,-0.018489659457334575,0.02832169613358459,-0.06310133586849222,0.02994459964390995,-0.01746191237138927,0.021295027518986463,0.005167889272344327,-0.026048956981193992,0.03535749094522968,-0.041586051494124684,-0.027019186911574983,-0.02229455262576782,-0.032151025858671266,-0.0019009477172810018,0.04393374051449963,0.02679412677481326,-0.05713576236812112,-1.0110838100218989e-05,0.027503787805729183,0.03131428667323036,0.017602876348492807,0.0,0.0,0.0,0.005764978850788557,0.05866160082445905,-0.05890867468054551,0.016508803072712686,-0.06485603503342212,0.0,0.028942393478512397,0.01542530590410361,0.008273722732558234,0.006627294592528756,0.03869395740087824,-0.04877908025384183,-0.0129180404002732,0.016946473290756256,-0.013020109845567772,-0.011786667924885932,-0.06214945112462971,0.048549862642805565,-0.06186847199196845,0.006950789715990799,-0.07569313647433644,0.0018889003015289335,-0.008673160267319704,0.026134341182680758,0.0002620444932176617,-0.037850246130460855,0.045938125877261655,0.061330282352124045,0.0009826668495662315,-0.05789749332059205,-0.06411399376849627
F3,0.0,-0.02246532176690879,0.07521460876966889,0.028255514448138338,0.009528000066706522,-0.003580029241792098,-0.06599264634126993,-0.012040136265286381,0.0017709446502762363,-0.05150462612855192,0.03392948897977055,-0.021898668525962495,0.016707535387509933,-0.010569635098763958,-0.022900254291885424,-0.01680466768188368,-0.01639936315577,-0.0019611765873689606,-0.005855732069705317,-0.008093048087621825,-0.00030154192221942415,0.024340272929215544,-0.003774543978007239,-0.056490170064501126,0.025555718861664526,0.022052384745929774,0.05408021312012302,0.030633666831000845,-0.006605060667107717,0.0,0.004150739196390349,0.0013958370145902763,0.031849349919318225,-0.030868546187904307,0.026217460447956496,-0.07073821605152703,0.014612994844555074,0.05936800353527286,0.050628312469283274,0.010642058337862165,0.03489907712512931,0.05361002618735798,-0.0541669501845171,-0.028960770825553442,0.025590490896757908,-0.014371896344813718,-0.0027890392783958707,-0.03989368734454569,0.010887735105356358,-0.00020926148382507102,-0.006944016255091924,-0.05020355365587622,0.01972481778751373,-0.0372711403090659,0.032634307654622365,0.008678464916800414,-0.01187819571283176,0.009630482685103468,0.00776068015197721,0.008799842048503917,-0.03168972545174134,-0.025927408154059913
F7,0.0,0.03573342989833615,0.012953050005589046,0.04765254847506504,0.08917230057733151,-0.0820657237477668,-0.028716493137342945,0.03497693480984657,-0.10010995722612831,-0.004575265231057846,0.04017545277406913,0.012413023944799604,0.03835180654334847,-0.018491909124054785,0.019337105569925562,-0.007450736023799764,-0.034400138563444725,-0.002022748319404594,-0.02940318133526754,-0.10228844022108917,0.14009906639386502,0.020880778342465527,0.035169973124174504,-0.03621369876972772,0.0016533966074590962,-0.08960932037399455,0.013438613508725654,-0.19176829708432067,7.886818218837249e-05,0.0,0.0,0.01214813627317367,0.1992110898512776,0.021445785567313778,0.016324436138217182,0.046283724326113634,0.00473209093130235,-0.1673707920462794,0.021293752882428314,0.03721660307507468,0.043247316417777,-0.08979506896401687,-0.005098497826399546,-0.011641396037579506,0.023222706895675484,0.004705390248789039,0.011009997851834328,-0.05700250523419288,0.0460528477756407,-0.022545338002433805,0.05910861131422833,-0.10269969570754585,-0.02989343281154424,0.017854611735554745,0.009729376146666703,-0.06214106356675077,0.025437026255060835,0.040482863024204084,0.07901212734343296,-0.015688933304488777,0.015927459509944803,0.014460330337731616
FT9,0.013836786845507362,0.04743440014977783,-0.025018208780404654,0.1236645839112022,0.092949828207493,0.09641433784361675,0.05600814811637082,-0.06525077641359055,-0.007800451467577204,-0.1649407496015991,-0.0789152529723008,-0.014253092281046953,-0.02545390051436114,0.033976323986183735,0.041493074980589,0.01410907763587445,0.0645134502730785,0.0420044115506605,0.04457082253803371,-0.09186467883682241,-0.11426478036184576,0.03407554779960219,0.04465383520908245,-0.0033655493517873902,-0.11832530729283584,0.04898540630363526,-0.22640513830658407,0.002056623260274944,0.0,-0.0319894226260918,0.0,0.045168361656598745,0.03181402934647613,-0.015040343585144392,0.0,0.0632868726600416,-0.029029254829079962,0.005561848960265324,-0.1983079927896757,-0.009147687899918846,0.02289215248913137,0.031770660054158614,0.008588350455832157,0.01884387632806311,0.0,0.01687987015590826,0.012859982197416488,-0.036760569235668436,0.036223878809034556,0.0009555807121557277,-0.019611994808401874,0.00016602534209747235,0.014195166749333885,-0.05496427799129663,0.003990051804271604,0.016331012529982824,0.017508691776145717,-0.009337558463551901,0.14036691509652674,0.0,0.03936907116194088,0.012527931513221546
FC5,0.025568040064344707,0.17500271789560173,-0.004691788573513482,-0.053628975895636,0.17872073893103002,0.26370700814736575,0.1131507617776672,0.07329435768879984,-0.059635623126125664,0.02534843407112502,0.0,0.0,0.05651459593316483,-0.05501719304134714,0.07600821325402171,0.05596086603602016,0.05556184532183956,0.09156220331959866,-0.007698353142237613,-0.007457655960730269,0.05642711286253846,0.027031163253217562,0.03727107144677385,-0.01699651823608294,0.0,-0.2616836229157288,0.00013986500279630898,-0.25225724973537333,0.00013986500279630898,-0.0017360926181458915,-0.015609047359668006,0.06572102817370112,0.053444228811575796,0.015880786716773062,-0.009885729994456404,0.04175835839053335,-0.05128954916058667,-0.32527835726800863,0.0,0.06683840442567604,-0.06093509687429357,-0.2175322553228815,0.014607477026442078,0.02321759046418729,0.0006392010016086176,0.027485643069170555,-0.003295243331485468,-0.04498677592623948,0.0734189917873833,0.009063151694445331,0.041959500838892695,-0.03640440458279196,0.017203395343946003,0.0,0.0,-0.31592367498349994,0.0545240345228768,0.07861427458676203,-0.04826651616683386,-0.06262190145661446,-0.003295243331485468,0.02034194214109075
FC1,0.0012131085038024354,-0.02384301305604234,-0.08134311955596162,-0.004290273127294769,0.06780446386707484,0.06364697612168442,0.20231538515745487,-0.0282706619721428,0.012276341540950664,-0.0431986354665799,0.040813801454362336,-0.011914155020379269,0.0015921867119924478,-0.03790301122865856,0.009522532692633114,-0.01743203213519781,-0.02096141733554421,0.005881419317905243,-0.014418935305358444,-0.043212418242166,0.027071926261021298,0.008556983219535734,0.012089074271723942,-0.04904377521039479,0.028498386241825966,-0.010655518187688607,0.014992658411984928,0.017196671526041377,0.017746609154867053,0.0,0.0022056518250953374,0.0,0.04410357667735007,-0.0908870863697719,0.02382103971102964,-0.08282612499307386,0.016658287824118594,0.033461105169489976,0.03087717459192245,-0.027443688023378616,0.005273976026571909,0.047310214986144544,-0.059528937209760754,-0.04165155854875607,0.017188311553928016,-0.0441374746845458,0.01575608012995296,-0.023754951253180705,0.02431161578946437,-0.033046448734330255,0.03361744203418495,-0.07222551607162686,0.03529432466201878,-0.015194062262744935,0.02495764472240184,0.031130079279656463,-0.02414408795822608,0.0539611943643386,0.007358172465851244,0.00562441215399311,-0.05308670486166741,-0.029715221607901233
C3,0.0007560811954339244,-0.030695542032622317,-0.01893426104508272,0.039857112723912125,-0.014094258922639496,0.02633932907678585,-0.04575205018470734,0.2279905345762016,0.04027165621154508,-0.08679439263075028,-0.018877107972518955,0.000863631012000029,0.011813139233213964,0.007473042890724267,0.014423334666780013,0.004991578443062391,0.0019310940015240265,-0.02206454572017574,-0.021772132353391045,-0.013218004926844084,-0.03915749812379049,-0.0017112017349668206,0.011112229457781574,0.008083515622730547,-0.010052924248039706,0.04423316750003973,0.0003597212907620809,0.025415939120106257,-0.010883182641147685,-0.030983040135649297,0.012264617348750154,0.004605221826733903,0.02912439278503385,-0.01761637945486241,0.01484668529215706,-0.036849666895430844,-0.012280902259565778,0.04451568382779548,-0.02391983911002546,-0.02638360440181104,0.007110873861121807,0.040564194284219715,-0.0472698132278233,-0.012382952837869506,0.03844124323400306,-0.03668070681777187,-0.007204280121111173,-0.033696445328371266,0.048658589798610756,-0.019033153445348176,-0.006154225040331256,-0.03220595619638953,0.027996825849398103,-0.0034920916341656745,0.03327498573319829,0.0,-0.025286018216164132,-0.03849918543748799,0.03186682214130163,0.003505467360648195,-0.025990520916968345,-0.03275482635175177
T7,0.0,0.006583742888918152,-0.025539009638688683,-0.143821359956059,0.0001521009754639671,-0.09422237569108342,0.003387163351876309,0.044565589754572726,0.26041326870721826,-0.008411596749319919,0.03505466880432554,0.018679950756150795,0.06796858527849746,-0.01217382598085377,0.020468776184505513,0.021054223329871523,0.018714203849449763,0.08752585741906226,-0.02099149583752351,-0.08638053997492837,-0.015966737307762716,0.022024160400448158,0.039296661805287125,-0.1032739399023898,0.010453144549244656,-0.13950780878314664,-0.014245881551173886,-0.14530074343200108,0.00016601642175886834,0.0,0.0,0.015508974687132304,0.056764329448702446,0.03777896610819181,0.017491857295532782,-0.03219729786341197,0.01691132559108382,-0.15658685212165427,0.031004531371651368,0.05438763725898451,-0.018032154341778524,-0.1373495325774399,0.04001418527016151,0.005378754017389891,0.09345752006579992,-0.003884784269157521,0.028772952521901894,-0.034094400320404825,0.08727203858282531,0.004200322151748267,0.04970813696400035,-0.034640719555077144,0.005670180294071586,0.059500157015638946,0.0089510996547352,-0.0704323741415419,0.04168130730194514,0.02503820771429481,-0.03219386591256309,-0.041561748909127755,0.022119633540684077,0.012688813483960577
TP9,0.01503689192399396,-0.07349082503883436,-0.06942096764441015,-0.0019645640794228084,-0.08429603096312233,0.0063469627812650226,-0.055864360431304376,-0.09408635032399577,0.00039388826796001725,0.18436312868947569,-0.010117372599404689,-0.003957668303836909,-0.008467328812585329,-0.04952903974495544,-0.026894563130206623,0.0003564378318889838,-0.014203910740060761,-0.05263052260957087,0.030758695478158238,-0.004202848195269617,-0.044838904154721866,0.001874105662188815,-0.011440340270982017,0.0032706210879872013,0.008729440849570917,0.11552457819782111,-0.020597312911246793,0.052309135862737,0.004530866906869157,0.00896073437012956,0.14704338715959425,0.0,0.015819636996865193,-0.027207609456351402,0.020580064659610264,-0.058642306278357,0.060754435955085825,0.06702616730040105,-0.01342719296920354,-0.032067030283806565,0.0030807951799703796,0.035478991711416115,-0.0320549052206864,-0.0009537274761314723,0.04503939922810162,-0.044081412904384866,0.02073876145374006,-0.018084881478956746,0.009701245157271646,-0.023092873099783306,0.0002699590614730986,-0.019113716772008148,0.037360869309709686,-0.028505999488875482,0.032149690144133304,0.022930264278722013,-0.03949879237153072,-0.02213691753093528,-0.010947167048663213,0.06873586576177503,0.005518115773982039,-0.02886569470829244
