,F3,FC6,FC2,AF7,F1,F5,C6,FCz
F3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0
FC6,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0
FC2,0.3023255813953488,0.31007751937984496,0.3875968992248062,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F1,0.0,0.0,0.0,0.0,0.7538461538461538,0.08461538461538462,0.16153846153846155,0.0
F5,0.0,0.0,0.0,0.0,0.06976744186046512,0.9302325581395349,0.0,0.0
C6,0.0,0.0,0.0,0.0,0.19469026548672566,0.0,0.8053097345132744,0.0
FCz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
