,FT9,FC6,F4,AF3,AFz,AF8,F2,FCz
FT9,0.47692307692307695,0.0,0.03076923076923077,0.0,0.49230769230769234,0.0,0.0,0.0
FC6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.375,0.0,0.25,0.0,0.375,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.6498855835240275,0.0,0.11212814645308924,0.2379862700228833,0.0
AFz,0.4246575342465753,0.0,0.0273972602739726,0.0,0.547945205479452,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.17406143344709898,0.0,0.825938566552901,0.0,0.0
F2,0.0,0.0,0.0,0.2713178294573643,0.0,0.0,0.6459948320413437,0.082687338501292
FCz,0.0,0.0,0.0,0.0,0.0,0.0,0.16748768472906403,0.8325123152709359
