,F3,FC2,F4,AF7,F1,F5,FC4,FCz
F3,0.34536082474226804,0.35051546391752575,0.0,0.07731958762886598,0.0,0.0,0.0,0.2268041237113402
FC2,0.2875536480686695,0.4592274678111588,0.0,0.06437768240343347,0.0,0.0,0.0,0.1888412017167382
F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.25396825396825395,0.25396825396825395,0.0,0.23809523809523808,0.0,0.0,0.0,0.25396825396825395
F1,0.0,0.0,0.0,0.0,0.9278350515463918,0.07216494845360824,0.0,0.0
F5,0.0,0.0,0.0,0.0,0.047337278106508875,0.5887573964497042,0.363905325443787,0.0
FC4,0.0,0.0,0.0,0.0,0.0,0.4045307443365696,0.5954692556634305,0.0
FCz,0.30201342281879195,0.30201342281879195,0.0,0.10067114093959731,0.0,0.0,0.0,0.2953020134228188
