,F7,P3,Cz,F5,P1,PO3,POz,PO8
F7,0.30434782608695654,0.0,0.0,0.0,0.34782608695652173,0.34782608695652173,0.0,0.0
P3,0.0,0.3248407643312102,0.19745222929936307,0.1337579617834395,0.0,0.0,0.17197452229299362,0.17197452229299362
Cz,0.0,0.22962962962962963,0.2222222222222222,0.15555555555555556,0.0,0.0,0.2,0.1925925925925926
F5,0.0,0.21428571428571427,0.20408163265306123,0.20408163265306123,0.0,0.0,0.21428571428571427,0.16326530612244897
P1,0.08433734939759036,0.0,0.0,0.0,0.4457831325301205,0.46987951807228917,0.0,0.0
PO3,0.08045977011494253,0.0,0.0,0.0,0.4367816091954023,0.47126436781609193,0.0,0.011494252873563218
POz,0.0,0.225,0.20833333333333334,0.175,0.0,0.0,0.21666666666666667,0.175
PO8,0.0,0.2230769230769231,0.2153846153846154,0.13846153846153847,0.0,0.0,0.17692307692307693,0.24615384615384617
