,Fp1,P3,P7,O1,Fp2,P5,PO3,PO8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P3,0.0,0.35714285714285715,0.0,0.32857142857142857,0.0,0.0,0.0,0.3142857142857143
P7,0.0,0.0,0.31746031746031744,0.0,0.07142857142857142,0.29365079365079366,0.31746031746031744,0.0
O1,0.0,0.26595744680851063,0.0,0.40425531914893614,0.0,0.0,0.0,0.32978723404255317
Fp2,0.0,0.0,0.2564102564102564,0.0,0.23076923076923078,0.2564102564102564,0.2564102564102564,0.0
P5,0.0,0.0,0.2892561983471074,0.0,0.0743801652892562,0.32231404958677684,0.3140495867768595,0.0
PO3,0.0,0.0,0.296,0.0,0.072,0.312,0.32,0.0
PO8,0.0,0.2823529411764706,0.0,0.36470588235294116,0.0,0.0,0.0,0.35294117647058826
