,F7,P3,Cz,F5,P1,PO3,POz,PO8
F7,0.5169491525423728,0.0,0.0,0.0,0.211864406779661,0.2457627118644068,0.0,0.025423728813559324
P3,0.0,0.23622047244094488,0.23622047244094488,0.25196850393700787,0.0,0.0,0.25196850393700787,0.023622047244094488
Cz,0.0,0.23308270676691728,0.24060150375939848,0.2556390977443609,0.0,0.0,0.24812030075187969,0.022556390977443608
F5,0.0,0.20945945945945946,0.20945945945945946,0.2905405405405405,0.006756756756756757,0.0,0.2635135135135135,0.02027027027027027
P1,0.3068181818181818,0.0,0.0,0.0,0.3409090909090909,0.3522727272727273,0.0,0.0
PO3,0.3333333333333333,0.0,0.0,0.0,0.3118279569892473,0.3548387096774194,0.0,0.0
POz,0.0,0.2127659574468085,0.2127659574468085,0.28368794326241137,0.0,0.0,0.2695035460992908,0.02127659574468085
PO8,0.034482758620689655,0.13793103448275862,0.20689655172413793,0.1724137931034483,0.0,0.0,0.13793103448275862,0.3103448275862069
