,Fp1,P3,P7,O1,Fp2,P5,PO3,PO8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P3,0.0,0.4722222222222222,0.25,0.0,0.19444444444444445,0.08333333333333333,0.0,0.0
P7,0.0,0.13333333333333333,0.35,0.0,0.11666666666666667,0.26666666666666666,0.13333333333333333,0.0
O1,0.0,0.0,0.0,0.4878048780487805,0.0,0.0,0.024390243902439025,0.4878048780487805
Fp2,0.0,0.32,0.32,0.0,0.28,0.08,0.0,0.0
P5,0.0,0.02127659574468085,0.2978723404255319,0.0,0.0,0.40425531914893614,0.2765957446808511,0.0
PO3,0.0,0.0,0.12,0.06,0.0,0.22,0.44,0.16
PO8,0.0,0.0,0.0,0.40384615384615385,0.0,0.0,0.11538461538461539,0.4807692307692308
