,P3,Cz,F5,P5,PO3,POz,F6,AF8
P3,0.22630744849445325,0.20285261489698891,0.1838351822503962,0.0012678288431061807,0.0,0.2063391442155309,0.09920760697305864,0.08019017432646593
Cz,0.21442558746736293,0.22780678851174935,0.17591383812010444,0.0009791122715404699,0.0019582245430809398,0.19941253263707573,0.10639686684073107,0.0731070496083551
F5,0.18197107299024554,0.16717120753447695,0.2384796501849983,0.020517995290951902,0.006390850992263707,0.20047090480995627,0.1032626976118399,0.08173562058526741
P5,0.0,0.0,0.02160318362706083,0.4127345082433201,0.3916998294485503,0.012507106310403639,0.054576463899943146,0.106878908470722
PO3,0.0,0.005027932960893855,0.003910614525139665,0.36703910614525137,0.4312849162011173,0.0011173184357541898,0.055865921787709494,0.13575418994413407
POz,0.19661865998747652,0.18096430807764557,0.1947401377582968,0.010018785222291797,0.0012523481527864746,0.22730118973074515,0.10551033187226048,0.08359423919849718
F6,0.1541046567450792,0.15602496399423907,0.15458473355736918,0.04464714354296687,0.04704752760441671,0.16898703792606817,0.26548247719635143,0.009121459433509362
AF8,0.12318840579710146,0.1111111111111111,0.11884057971014493,0.09130434782608696,0.11884057971014493,0.13140096618357489,0.010628019323671498,0.2946859903381642
