,Fp1,P3,TP10,Fp2,F5,PO3,POz,PO8
Fp1,0.26669098869025903,0.09959868661072602,0.03319956220357534,0.241152863918278,0.08318132068588106,0.09449106165632981,0.08865377599416271,0.09303174024078803
P3,0.0801178203240059,0.2503681885125184,0.07069219440353461,0.07393225331369661,0.18055964653902798,0.00117820324005891,0.2141384388807069,0.12901325478645068
TP10,0.036701030927835054,0.11051546391752577,0.3488659793814433,0.019381443298969073,0.06268041237113402,0.09567010309278351,0.08206185567010309,0.2441237113402062
Fp2,0.25,0.09332833583208396,0.019490254872563718,0.2747376311844078,0.08733133433283358,0.11281859070464767,0.08733133433283358,0.07496251874062969
F5,0.07333767926988266,0.18089960886571055,0.0440026075619296,0.07790091264667535,0.2907431551499348,0.029009126466753587,0.2363102998696219,0.06779661016949153
PO3,0.13971742543171115,0.0005232862375719519,0.13448456305599163,0.15907901622187337,0.027210884353741496,0.4835164835164835,0.01098901098901099,0.044479330193615906
POz,0.0721556886227545,0.20329341317365268,0.05419161676646707,0.07095808383233533,0.2275449101796407,0.01437125748502994,0.26586826347305387,0.09161676646706587
PO8,0.07969151670951156,0.15809768637532134,0.18284061696658097,0.06362467866323908,0.08001285347043702,0.019280205655526992,0.112146529562982,0.30430591259640105
