,P3,Cz,F5,P5,PO3,POz,F6,AF8
P3,0.21212121212121213,0.16161616161616163,0.21212121212121213,0.0,0.0,0.1919191919191919,0.2222222222222222,0.0
Cz,0.20481927710843373,0.1927710843373494,0.1927710843373494,0.0,0.0,0.20481927710843373,0.20481927710843373,0.0
F5,0.195,0.145,0.23,0.02,0.01,0.175,0.225,0.0
P5,0.0,0.0,0.012578616352201259,0.33962264150943394,0.34591194968553457,0.0,0.0,0.3018867924528302
PO3,0.0,0.0,0.0,0.32098765432098764,0.35185185185185186,0.0,0.0,0.3271604938271605
POz,0.21195652173913043,0.16847826086956522,0.20652173913043478,0.0,0.0,0.20108695652173914,0.21195652173913043,0.0
F6,0.18666666666666668,0.14222222222222222,0.20444444444444446,0.008888888888888889,0.0,0.1688888888888889,0.28888888888888886,0.0
AF8,0.0,0.0,0.0,0.2972972972972973,0.3310810810810811,0.0,0.0,0.3716216216216216
