,frontalpole-rh,isthmuscingulate-rh,lateraloccipital-lh,lingual-lh,parahippocampal-rh,pericalcarine-lh,pericalcarine-rh,temporalpole-rh
frontalpole-rh,0.8982456140350877,0.0,0.007017543859649123,0.0,0.0,0.031578947368421054,0.021052631578947368,0.042105263157894736
isthmuscingulate-rh,0.0,0.6071428571428571,0.012605042016806723,0.11974789915966387,0.10294117647058823,0.07142857142857142,0.058823529411764705,0.0273109243697479
lateraloccipital-lh,0.00398406374501992,0.0398406374501992,0.4701195219123506,0.07171314741035857,0.027888446215139442,0.15139442231075698,0.055776892430278883,0.17928286852589642
lingual-lh,0.0,0.13100436681222707,0.021834061135371178,0.6572052401746725,0.019650655021834062,0.03275109170305677,0.12882096069868995,0.008733624454148471
parahippocampal-rh,0.0,0.15966386554621848,0.01680672268907563,0.028011204481792718,0.7310924369747899,0.0,0.058823529411764705,0.0056022408963585435
pericalcarine-lh,0.026755852842809364,0.07692307692307693,0.10367892976588629,0.026755852842809364,0.0033444816053511705,0.4983277591973244,0.07357859531772576,0.19063545150501673
pericalcarine-rh,0.009541984732824428,0.07633587786259542,0.030534351145038167,0.12404580152671756,0.061068702290076333,0.026717557251908396,0.6583969465648855,0.013358778625954198
temporalpole-rh,0.03793103448275862,0.04482758620689655,0.11724137931034483,0.020689655172413793,0.013793103448275862,0.19655172413793104,0.020689655172413793,0.5482758620689655
