,entorhinal-lh,frontalpole-lh,fusiform-lh,lateraloccipital-lh,lingual-lh,parahippocampal-lh,pericalcarine-lh,temporalpole-lh
entorhinal-lh,0.6303571428571428,0.0,0.05714285714285714,0.0,0.02142857142857143,0.15357142857142858,0.0035714285714285713,0.13392857142857142
frontalpole-lh,0.0,0.9352941176470588,0.03529411764705882,0.0,0.0,0.0,0.029411764705882353,0.0
fusiform-lh,0.09532710280373832,0.005607476635514018,0.5364485981308411,0.0,0.16261682242990655,0.14205607476635515,0.011214953271028037,0.04672897196261682
lateraloccipital-lh,0.0,0.0,0.0,0.6810344827586207,0.07758620689655173,0.0,0.2413793103448276,0.0
lingual-lh,0.0210727969348659,0.0,0.18007662835249041,0.044061302681992334,0.5938697318007663,0.0842911877394636,0.040229885057471264,0.03639846743295019
parahippocampal-lh,0.14930555555555555,0.001736111111111111,0.12152777777777778,0.0,0.09375,0.5434027777777778,0.029513888888888888,0.06076388888888889
pericalcarine-lh,0.007389162561576354,0.017241379310344827,0.014778325123152709,0.11822660098522167,0.04433497536945813,0.04187192118226601,0.7561576354679803,0.0
temporalpole-lh,0.14317180616740088,0.0,0.05506607929515418,0.0,0.05506607929515418,0.1013215859030837,0.0,0.6453744493392071
