,entorhinal-lh,frontalpole-lh,frontalpole-rh,fusiform-lh,parahippocampal-lh,parahippocampal-rh,pericalcarine-lh,temporalpole-rh
entorhinal-lh,0.6019417475728155,0.0,0.0,0.11165048543689321,0.25728155339805825,0.0,0.02912621359223301,0.0
frontalpole-lh,0.0,0.9829351535836177,0.017064846416382253,0.0,0.0,0.0,0.0,0.0
frontalpole-rh,0.0,0.06875,0.8375,0.0,0.0,0.0125,0.0,0.08125
fusiform-lh,0.028503562945368172,0.0,0.0,0.4821852731591449,0.1828978622327791,0.08076009501187649,0.22565320665083136,0.0
parahippocampal-lh,0.11345646437994723,0.0,0.0,0.25065963060686014,0.5197889182058048,0.0,0.11609498680738786,0.0
parahippocampal-rh,0.0,0.0,0.010958904109589041,0.08767123287671233,0.0,0.7890410958904109,0.11232876712328767,0.0
pericalcarine-lh,0.009195402298850575,0.0,0.0,0.22528735632183908,0.10114942528735632,0.09655172413793103,0.5678160919540229,0.0
temporalpole-rh,0.0,0.0,0.10294117647058823,0.0,0.0,0.0,0.0,0.8970588235294118
