,entorhinal-lh,entorhinal-rh,frontalpole-rh,medialorbitofrontal-rh,parahippocampal-rh,rostralanteriorcingulate-rh,temporalpole-lh,temporalpole-rh
entorhinal-lh,0.7672131147540984,0.0,0.0,0.0,0.0,0.019672131147540985,0.21311475409836064,0.0
entorhinal-rh,0.0,0.7428571428571429,0.0,0.0,0.04857142857142857,0.0,0.005714285714285714,0.20285714285714285
frontalpole-rh,0.0,0.0,0.5208333333333334,0.25416666666666665,0.0,0.17083333333333334,0.05416666666666667,0.0
medialorbitofrontal-rh,0.0,0.0,0.2596685082872928,0.4696132596685083,0.0,0.11049723756906077,0.13812154696132597,0.022099447513812154
parahippocampal-rh,0.0,0.09606986899563319,0.0,0.0,0.868995633187773,0.0,0.0,0.034934497816593885
rostralanteriorcingulate-rh,0.008130081300813009,0.0,0.1991869918699187,0.10569105691056911,0.0,0.6097560975609756,0.07723577235772358,0.0
temporalpole-lh,0.16417910447761194,0.01791044776119403,0.029850746268656716,0.06865671641791045,0.0,0.06567164179104477,0.6537313432835821,0.0
temporalpole-rh,0.0,0.1744186046511628,0.0,0.007751937984496124,0.01937984496124031,0.0,0.0,0.7984496124031008
