,entorhinal-lh,frontalpole-lh,frontalpole-rh,fusiform-lh,inferiortemporal-lh,middletemporal-lh,parahippocampal-lh,rostralanteriorcingulate-lh
entorhinal-lh,0.43318485523385303,0.0,0.01670378619153675,0.17928730512249444,0.10690423162583519,0.043429844097995544,0.19042316258351893,0.030066815144766147
frontalpole-lh,0.0,0.6592865928659286,0.13776137761377613,0.02214022140221402,0.04059040590405904,0.0,0.017220172201722016,0.12300123001230012
frontalpole-rh,0.019490254872563718,0.1724137931034483,0.6881559220389805,0.0,0.0,0.0,0.004497751124437781,0.11544227886056972
fusiform-lh,0.17342799188640973,0.016227180527383367,0.0,0.3935091277890467,0.16937119675456389,0.02028397565922921,0.2129817444219067,0.014198782961460446
inferiortemporal-lh,0.12266355140186916,0.04088785046728972,0.0,0.19742990654205608,0.4217289719626168,0.02219626168224299,0.19509345794392524,0.0
middletemporal-lh,0.06896551724137931,0.0,0.0,0.03879310344827586,0.040948275862068964,0.7349137931034483,0.11637931034482758,0.0
parahippocampal-lh,0.16172248803827752,0.011483253588516746,0.004784688995215311,0.17607655502392344,0.14258373205741626,0.06698564593301436,0.4200956937799043,0.016267942583732056
rostralanteriorcingulate-lh,0.04990757855822551,0.1866913123844732,0.15526802218114602,0.024029574861367836,0.0,0.0,0.027726432532347505,0.55637707948244
