,bankssts-lh,entorhinal-lh,frontalpole-lh,frontalpole-rh,fusiform-lh,inferiortemporal-lh,parahippocampal-lh,temporalpole-lh
bankssts-lh,0.48673740053050396,0.10875331564986737,0.017241379310344827,0.04111405835543767,0.13395225464190982,0.06631299734748011,0.09946949602122016,0.046419098143236075
entorhinal-lh,0.07246376811594203,0.3532608695652174,0.04891304347826087,0.042572463768115944,0.13768115942028986,0.09239130434782608,0.12228260869565218,0.13043478260869565
frontalpole-lh,0.020023557126030624,0.0800942285041225,0.5677267373380448,0.06478209658421673,0.08244994110718493,0.10129564193168433,0.053003533568904596,0.030624263839811542
frontalpole-rh,0.033647375504710635,0.06056527590847914,0.08344549125168237,0.5585464333781965,0.07133243606998654,0.08344549125168237,0.05652759084791386,0.052489905787348586
fusiform-lh,0.07941653160453808,0.13047001620745544,0.05348460291734198,0.04457050243111831,0.31361426256077796,0.13290113452188007,0.17585089141004862,0.06969205834683954
inferiortemporal-lh,0.041627246925260174,0.10785241248817408,0.08703878902554399,0.06244087038789026,0.1598864711447493,0.32639545884578997,0.14474929044465468,0.07000946073793755
parahippocampal-lh,0.06419529837251356,0.12839059674502712,0.042495479204339964,0.039783001808318265,0.18354430379746836,0.13471971066907776,0.33634719710669075,0.0705244122965642
temporalpole-lh,0.04005524861878453,0.2085635359116022,0.027624309392265192,0.052486187845303865,0.10497237569060773,0.10220994475138122,0.11602209944751381,0.34806629834254144
