,caudalmiddlefrontal-lh,postcentral-lh,precentral-lh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh
caudalmiddlefrontal-lh,0.21428571428571427,0.1326530612244898,0.17346938775510204,0.12244897959183673,0.14285714285714285,0.10204081632653061,0.11224489795918367,0.0
postcentral-lh,0.13274336283185842,0.168141592920354,0.17699115044247787,0.10619469026548672,0.10619469026548672,0.1504424778761062,0.1592920353982301,0.0
precentral-lh,0.15254237288135594,0.16101694915254236,0.1864406779661017,0.1016949152542373,0.11864406779661017,0.13559322033898305,0.1440677966101695,0.0
rostralmiddlefrontal-lh,0.15555555555555556,0.12222222222222222,0.14444444444444443,0.16666666666666666,0.14444444444444443,0.14444444444444443,0.12222222222222222,0.0
rostralmiddlefrontal-rh,0.1511627906976744,0.12790697674418605,0.1511627906976744,0.13953488372093023,0.18604651162790697,0.11627906976744186,0.12790697674418605,0.0
superiortemporal-lh,0.09734513274336283,0.1504424778761062,0.1415929203539823,0.12389380530973451,0.09734513274336283,0.20353982300884957,0.18584070796460178,0.0
superiortemporal-rh,0.10714285714285714,0.15178571428571427,0.15178571428571427,0.10714285714285714,0.10714285714285714,0.16964285714285715,0.20535714285714285,0.0
supramarginal-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
