,caudalanteriorcingulate-lh,frontalpole-lh,frontalpole-rh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,rostralmiddlefrontal-rh,temporalpole-rh
caudalanteriorcingulate-lh,0.6852791878172588,0.030456852791878174,0.013197969543147208,0.0,0.0,0.13705583756345177,0.06395939086294417,0.0700507614213198
frontalpole-lh,0.0413589364844904,0.8257016248153619,0.056129985228951254,0.0,0.0206794682422452,0.0,0.0310192023633678,0.025110782865583457
frontalpole-rh,0.008379888268156424,0.03910614525139665,0.45716945996275604,0.0,0.14152700186219738,0.09124767225325885,0.20949720670391062,0.05307262569832402
parahippocampal-rh,0.0,0.0,0.0,0.8328488372093024,0.08866279069767442,0.07848837209302326,0.0,0.0
rostralanteriorcingulate-lh,0.0,0.016826923076923076,0.18269230769230768,0.0733173076923077,0.5216346153846154,0.0985576923076923,0.10697115384615384,0.0
rostralanteriorcingulate-rh,0.12797619047619047,0.0,0.0992063492063492,0.05357142857142857,0.09027777777777778,0.45634920634920634,0.12698412698412698,0.04563492063492063
rostralmiddlefrontal-rh,0.048551959114139696,0.019591141396933562,0.19420783645655879,0.0,0.08432708688245315,0.10902896081771721,0.47700170357751276,0.06729131175468483
temporalpole-rh,0.08380520951302378,0.021517553793884484,0.06002265005662514,0.0,0.0,0.05436013590033975,0.08493771234428087,0.695356738391846
