,bankssts-rh,frontalpole-lh,frontalpole-rh,insula-rh,lateralorbitofrontal-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,rostralanteriorcingulate-rh
bankssts-rh,0.14366998577524892,0.1166429587482219,0.1465149359886202,0.13655761024182078,0.10384068278805121,0.09815078236130868,0.1465149359886202,0.10810810810810811
frontalpole-lh,0.09207708779443255,0.19593147751605997,0.09957173447537473,0.14453961456102785,0.11349036402569593,0.16059957173447537,0.0974304068522484,0.09635974304068523
frontalpole-rh,0.1332470892626132,0.11642949547218628,0.15135834411384216,0.13454075032341525,0.10478654592496765,0.09961190168175937,0.15135834411384216,0.10866752910737387
insula-rh,0.09979838709677419,0.1310483870967742,0.10786290322580645,0.21875,0.11290322580645161,0.11794354838709678,0.12096774193548387,0.0907258064516129
lateralorbitofrontal-rh,0.10078534031413612,0.13743455497382198,0.1099476439790576,0.1505235602094241,0.1518324607329843,0.12958115183246074,0.10732984293193717,0.112565445026178
medialorbitofrontal-lh,0.08732057416267942,0.17942583732057416,0.09569377990430622,0.145933014354067,0.12200956937799043,0.17583732057416268,0.09330143540669857,0.10047846889952153
medialorbitofrontal-rh,0.12891113892365458,0.11013767209011265,0.1439299123904881,0.1439299123904881,0.09887359198998748,0.09386733416770963,0.17772215269086358,0.10262828535669587
rostralanteriorcingulate-rh,0.11594202898550725,0.1318840579710145,0.12608695652173912,0.1318840579710145,0.12318840579710146,0.11884057971014493,0.12318840579710146,0.1289855072463768
