,frontalpole-lh,frontalpole-rh,insula-lh,insula-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,parahippocampal-rh,rostralanteriorcingulate-rh
frontalpole-lh,0.5347871235721703,0.10072689511941849,0.07061266874350987,0.0,0.11318795430944964,0.16199376947040497,0.008307372793354102,0.010384215991692628
frontalpole-rh,0.08454312553373185,0.4474807856532878,0.035012809564474806,0.02049530315969257,0.0990606319385141,0.09393680614859094,0.014517506404782237,0.2049530315969257
insula-lh,0.07876712328767123,0.04680365296803653,0.6267123287671232,0.0,0.11757990867579908,0.09817351598173515,0.0,0.0319634703196347
insula-rh,0.0,0.04047217537942664,0.0,0.8145025295109612,0.0,0.0,0.0,0.14502529510961215
medialorbitofrontal-lh,0.09727272727272727,0.10727272727272727,0.08545454545454545,0.0,0.5881818181818181,0.08454545454545455,0.03636363636363636,0.0009090909090909091
medialorbitofrontal-rh,0.1664841182913472,0.12048192771084337,0.09090909090909091,0.0,0.09967141292442497,0.42716319824753557,0.0700985761226725,0.025191675794085433
parahippocampal-rh,0.007177033492822967,0.02033492822966507,0.0,0.0,0.04066985645933014,0.07894736842105263,0.8528708133971292,0.0
rostralanteriorcingulate-rh,0.00866738894907909,0.26218851570964247,0.03683640303358613,0.0866738894907909,0.0,0.02275189599133261,0.0,0.5828819068255688
