,bankssts-rh,frontalpole-lh,frontalpole-rh,insula-rh,lateralorbitofrontal-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,rostralanteriorcingulate-rh
bankssts-rh,0.29593432369038314,0.1055512118842846,0.11688819390148554,0.0985144644253323,0.13604378420641125,0.0926505082095387,0.12470680218921032,0.029710711493354185
frontalpole-lh,0.09974141115626155,0.21832286664203915,0.1004802364240857,0.13852973771702992,0.14222386405615073,0.14924270410048024,0.11451791651274473,0.03694126339120798
frontalpole-rh,0.12073272273105745,0.10907577019150708,0.21440466278101583,0.11199000832639468,0.15778517901748543,0.07660283097418817,0.16611157368859283,0.04329725228975854
insula-rh,0.09495327102803738,0.14093457943925233,0.10429906542056075,0.22841121495327102,0.14429906542056076,0.12785046728971963,0.12186915887850468,0.037383177570093455
lateralorbitofrontal-rh,0.11792774369461487,0.130879345603272,0.13531015678254943,0.13156100886162236,0.20790729379686435,0.11042944785276074,0.1332651670074983,0.032719836400818
medialorbitofrontal-lh,0.09944311853619729,0.16428003182179793,0.07955449482895784,0.13842482100238662,0.13365155131264916,0.2557677008750994,0.09148766905330151,0.03739061256961018
medialorbitofrontal-rh,0.12400318979266348,0.12001594896331738,0.1594896331738437,0.12599681020733652,0.1511164274322169,0.08532695374800638,0.19896331738437,0.03508771929824561
rostralanteriorcingulate-rh,0.06666666666666667,0.08333333333333333,0.08833333333333333,0.08333333333333333,0.07833333333333334,0.07583333333333334,0.075,0.44916666666666666
