,frontalpole-lh,frontalpole-rh,fusiform-lh,lateralorbitofrontal-lh,medialorbitofrontal-lh,parahippocampal-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.510178117048346,0.16094147582697202,0.0,0.06806615776081425,0.060432569974554706,0.0,0.10877862595419847,0.0916030534351145
frontalpole-rh,0.21923390383048086,0.36593317033414835,0.0,0.0,0.0,0.014669926650366748,0.22493887530562348,0.1752241238793806
fusiform-lh,0.0,0.0,0.6185925282363163,0.0,0.0,0.37532580364900087,0.0,0.006081668114682885
lateralorbitofrontal-lh,0.09322033898305085,0.0,0.0,0.5235404896421846,0.35969868173258,0.0,0.0,0.023540489642184557
medialorbitofrontal-lh,0.09623893805309734,0.0,0.0,0.4103982300884956,0.4889380530973451,0.0,0.0,0.004424778761061947
parahippocampal-lh,0.0,0.02109300095877277,0.40364333652924256,0.0,0.0,0.5033557046979866,0.023969319271332695,0.04793863854266539
rostralanteriorcingulate-lh,0.15731292517006804,0.23809523809523808,0.0,0.0,0.0,0.01870748299319728,0.407312925170068,0.17857142857142858
rostralanteriorcingulate-rh,0.12261995430312261,0.1706016755521706,0.002284843869002285,0.020563594821020565,0.00456968773800457,0.035034272658035034,0.16222391469916222,0.4821020563594821
