,frontalpole-lh,lateraloccipital-rh,lateralorbitofrontal-lh,paracentral-lh,paracentral-rh,parahippocampal-rh,rostralanteriorcingulate-rh,superiorparietal-rh
frontalpole-lh,0.1672514619883041,0.11461988304093568,0.1368421052631579,0.1064327485380117,0.1064327485380117,0.11228070175438597,0.14035087719298245,0.11578947368421053
lateraloccipital-rh,0.06540697674418605,0.15261627906976744,0.12863372093023256,0.13662790697674418,0.12718023255813954,0.13517441860465115,0.10319767441860465,0.1511627906976744
lateralorbitofrontal-lh,0.08191881918819188,0.13948339483394834,0.15645756457564575,0.11955719557195572,0.10848708487084871,0.13284132841328414,0.12029520295202951,0.14095940959409595
paracentral-lh,0.06550907655880031,0.14443567482241515,0.11996842936069456,0.14917127071823205,0.1404893449092344,0.13101815311760062,0.10655090765588003,0.14285714285714285
paracentral-rh,0.06963087248322147,0.14093959731543623,0.11493288590604027,0.14681208053691275,0.14848993288590603,0.12751677852348994,0.11241610738255034,0.13926174496644295
parahippocampal-rh,0.06885998469778118,0.1423106350420811,0.1315990818668707,0.12930374904361133,0.11935730680948738,0.16296863045141546,0.10022953328232594,0.14537107880642694
rostralanteriorcingulate-rh,0.0951571792693288,0.1274426508071368,0.1427357689039932,0.1231945624468989,0.12234494477485132,0.11639762107051826,0.14613423959218352,0.1265930331350892
superiorparietal-rh,0.06739130434782609,0.15072463768115943,0.12971014492753624,0.13478260869565217,0.12536231884057972,0.13768115942028986,0.10217391304347827,0.15217391304347827
