,lateraloccipital-rh,paracentral-lh,paracentral-rh,parahippocampal-rh,precuneus-lh,precuneus-rh,superiorparietal-lh,superiorparietal-rh
lateraloccipital-rh,0.12853236098450319,0.12853236098450319,0.12579762989972654,0.11030082041932543,0.12853236098450319,0.12579762989972654,0.1267092069279854,0.12579762989972654
paracentral-lh,0.1280373831775701,0.12897196261682242,0.1252336448598131,0.11214953271028037,0.12897196261682242,0.1252336448598131,0.1261682242990654,0.1252336448598131
paracentral-rh,0.12771739130434784,0.1286231884057971,0.12590579710144928,0.1105072463768116,0.1286231884057971,0.12590579710144928,0.12681159420289856,0.12590579710144928
parahippocampal-rh,0.12409513960703206,0.12616339193381593,0.125129265770424,0.125129265770424,0.12616339193381593,0.125129265770424,0.12409513960703206,0.12409513960703206
precuneus-lh,0.1280373831775701,0.12897196261682242,0.1252336448598131,0.11214953271028037,0.12897196261682242,0.1252336448598131,0.1261682242990654,0.1252336448598131
precuneus-rh,0.12738853503184713,0.1292083712465878,0.12556869881710647,0.11101000909918107,0.1292083712465878,0.12556869881710647,0.1264786169244768,0.12556869881710647
superiorparietal-lh,0.1282051282051282,0.12912087912087913,0.12545787545787546,0.1108058608058608,0.12912087912087913,0.12545787545787546,0.12637362637362637,0.12545787545787546
superiorparietal-rh,0.12917795844625113,0.12737127371273713,0.12646793134598014,0.1093044263775971,0.12737127371273713,0.12646793134598014,0.12737127371273713,0.12646793134598014
