,Fp1,P3,O2,Fp2,AF7,PO3,PO4,AF4
Fp1,0.30714285714285716,0.2,0.32142857142857145,0.17142857142857143,0.0,0.0,0.0,0.0
P3,0.2616822429906542,0.2523364485981308,0.2616822429906542,0.22429906542056074,0.0,0.0,0.0,0.0
O2,0.25139664804469275,0.1564245810055866,0.4581005586592179,0.1340782122905028,0.0,0.0,0.0,0.0
Fp2,0.2553191489361702,0.24468085106382978,0.2553191489361702,0.24468085106382978,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO3,0.0,0.0,0.0,0.0,0.0,0.4,0.425,0.175
PO4,0.0,0.0,0.0,0.0,0.0,0.264,0.624,0.112
AF4,0.0,0.0,0.0,0.0,0.0,0.3409090909090909,0.3409090909090909,0.3181818181818182
