,Fp1,P3,Fp2,AF7,CP3,P1,P5,PO3
Fp1,0.25,0.1875,0.28125,0.28125,0.0,0.0,0.0,0.0
P3,0.16,0.32,0.2,0.32,0.0,0.0,0.0,0.0
Fp2,0.23529411764705882,0.20588235294117646,0.2647058823529412,0.29411764705882354,0.0,0.0,0.0,0.0
AF7,0.16,0.18,0.18,0.48,0.0,0.0,0.0,0.0
CP3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
